ndim = 1
npart = 50

    0.010000     0.249400     0.288087     0.366510
    0.030000     0.459597     0.994734     0.529272
    0.050000     0.100830     0.095918     0.373391
    0.070000     0.026827     0.059510     0.533420
    0.090000     0.630051     0.641759     0.979446
    0.110000     0.576101     0.699742     0.228424
    0.130000     0.726049     0.300691     0.664341
    0.150000     0.167776     0.097665     0.049731
    0.170000     0.726502     0.083394     0.700289
    0.190000     0.666552     0.721617     0.955675
    0.210000     0.466938     0.513345     0.816331
    0.230000     0.770328     0.960763     0.691691
    0.250000     0.460357     0.866045     0.000909
    0.270000     0.111699     0.639435     0.565448
    0.290000     0.560649     0.532719     0.329150
    0.310000     0.664393     0.102991     0.602555
    0.330000     0.052840     0.674848     0.755810
    0.350000     0.669365     0.256838     0.361735
    0.370000     0.163638     0.946598     0.749820
    0.390000     0.689821     0.589210     0.002519
    0.410000     0.900525     0.745914     0.515301
    0.430000     0.291911     0.963226     0.934213
    0.450000     0.855799     0.679616     0.095085
    0.470000     0.277204     0.798980     0.930488
    0.490000     0.602076     0.085126     0.097320
    0.510000     0.899961     0.598345     0.853322
    0.530000     0.094819     0.852739     0.604254
    0.550000     0.968591     0.743749     0.368371
    0.570000     0.672173     0.907238     0.773508
    0.590000     0.786445     0.158742     0.361466
    0.610000     0.946215     0.942700     0.267219
    0.630000     0.645209     0.695671     0.560009
    0.650000     0.062638     0.741479     0.435640
    0.670000     0.493361     0.482067     0.744638
    0.690000     0.829771     0.828886     0.949682
    0.710000     0.605182     0.978506     0.791670
    0.730000     0.929620     0.751827     0.878530
    0.750000     0.356037     0.439074     0.332246
    0.770000     0.649794     0.594534     0.977331
    0.790000     0.778656     0.046914     0.613652
    0.810000     0.960663     0.044810     0.521558
    0.830000     0.198170     0.935365     0.964464
    0.850000     0.282274     0.488344     0.839058
    0.870000     0.987595     0.359228     0.350046
    0.890000     0.623329     0.332325     0.649862
    0.910000     0.265251     0.006634     0.961677
    0.930000     0.568350     0.933354     0.076366
    0.950000     0.488675     0.539806     0.837317
    0.970000     0.845601     0.492855     0.590732
    0.990000     0.909748     0.752859     0.131480
